,lat,lng,package_id,planned_service_time
221,42.266464,-71.082684,1.0,47.0
222,42.266357,-71.083606,1.0,62.0
223,42.265906,-71.083094,1.0,306.0
224,42.34873,-71.074241,3.0,174.89999999999998
225,42.349106,-71.073784,1.0,486.0
226,42.346007,-71.079472,2.0,397.0
227,42.345716,-71.079302,8.0,886.4
228,42.346265,-71.080148,5.0,279.0
229,42.345503,-71.080067,2.0,215.0
230,42.345005,-71.079756,2.0,292.0
231,42.345265,-71.080349,2.0,308.0
232,42.344951,-71.081099,1.0,287.0
233,42.345798,-71.08238,10.0,300.0
234,42.344608,-71.08061,2.0,241.0
235,42.34333,-71.08019,2.0,525.0
236,42.343436,-71.078233,1.0,67.0
237,42.343872,-71.077699,2.0,368.0
238,42.344426,-71.078796,5.0,377.0
239,42.345084,-71.078372,4.0,416.8
240,42.344357,-71.077105,2.0,237.0
241,42.345356,-71.077311,8.0,3353.6
242,42.34606,-71.076889,4.0,263.2
243,42.345734,-71.076402,3.0,471.90000000000003
244,42.345165,-71.076098,2.0,141.0
245,42.346929,-71.075785,7.0,483.69999999999993
246,42.346018,-71.074943,1.0,206.0
247,42.346456,-71.074513,22.0,1216.6
248,42.345249,-71.074332,2.0,197.0
250,42.346543,-71.072497,7.0,1588.3
251,42.347018,-71.073427,7.0,566.3000000000001
252,42.346657,-71.073246,4.0,308.0
253,42.340449,-71.048911,19.0,655.5
254,42.337342,-71.044153,2.0,57.0
255,42.33771,-71.043987,3.0,216.0
256,42.337194,-71.042391,2.0,341.0
257,42.337107,-71.043509,10.0,339.0
258,42.336524,-71.043266,1.0,105.0
259,42.33646,-71.043032,1.0,135.0
260,42.336406,-71.041168,2.0,235.0
261,42.336391,-71.041831,2.0,196.0
262,42.336823,-71.041591,1.0,75.0
263,42.337226,-71.040868,1.0,118.0
264,42.337227,-71.040873,2.0,73.0
271,42.337327,-71.034917,2.0,139.0
272,42.337329,-71.034534,1.0,15.0
273,42.337328,-71.034678,1.0,48.0
274,42.337329,-71.034536,2.0,137.0
275,42.33733,-71.034519,1.0,107.0
276,42.337336,-71.033826,2.0,544.0
277,42.337652,-71.03339,1.0,57.0
278,42.33565,-71.03472,2.0,173.0
279,42.335626,-71.035685,2.0,184.0
280,42.335624,-71.035767,2.0,176.0
281,42.335616,-71.036099,3.0,147.0
285,42.336485,-71.036043,1.0,44.0
286,42.336489,-71.03584,1.0,44.0
287,42.33616,-71.035811,2.0,131.0
295,42.337913,-71.03548,6.0,201.0
296,42.338158,-71.034493,11.0,203.5
297,42.338169,-71.034032,2.0,82.0
302,42.337485,-71.0254,1.0,37.0
306,42.337481,-71.02586,1.0,38.0
307,42.337475,-71.026386,1.0,30.0
310,42.336393,-71.027192,1.0,84.0
311,42.336203,-71.027187,2.0,104.0
312,42.336295,-71.027188,1.0,87.0
313,42.336203,-71.027187,1.0,78.0
319,42.335772,-71.027768,1.0,94.0
320,42.335772,-71.027634,3.0,126.0
321,42.335784,-71.026864,3.0,218.10000000000002
322,42.335792,-71.026146,1.0,30.0
323,42.335803,-71.025591,1.0,211.0
324,42.335985,-71.025062,1.0,107.0
325,42.336987,-71.02509,2.0,481.0
326,42.336625,-71.026893,1.0,107.0
327,42.336637,-71.026454,1.0,117.0
328,42.336649,-71.025812,1.0,87.0
329,42.33492,-71.025618,2.0,128.0
330,42.334993,-71.026021,2.0,68.0
331,42.334903,-71.026513,4.0,234.0
341,42.336225,-71.033353,1.0,65.0
342,42.336599,-71.033363,2.0,308.0
343,42.337163,-71.035455,2.0,232.0
344,42.336203,-71.035419,2.0,71.0
345,42.3365,-71.034797,1.0,95.0
346,42.336498,-71.034879,4.0,80.0
347,42.336498,-71.034919,1.0,81.0
348,42.336503,-71.03446,1.0,97.0
349,42.336509,-71.034288,1.0,120.0
350,42.336514,-71.033946,2.0,438.0
351,42.33652,-71.033901,1.0,83.0
352,42.286964,-71.170507,2.0,95.0
353,42.286249,-71.17045,1.0,58.0
354,42.284961,-71.170123,2.0,72.0
355,42.283087,-71.16935,2.0,121.0
356,42.281163,-71.167355,1.0,44.0
357,42.283528,-71.169053,1.0,68.0
358,42.284548,-71.16759,2.0,272.0
359,42.284602,-71.166229,1.0,42.0
360,42.284824,-71.166492,3.0,62.099999999999994
361,42.285616,-71.16744,2.0,85.0
362,42.285432,-71.168337,3.0,110.10000000000001
363,42.284837,-71.16794,1.0,36.0
364,42.283968,-71.166901,1.0,279.0
365,42.283421,-71.164819,3.0,96.89999999999999
366,42.283432,-71.163438,2.0,84.0
367,42.282833,-71.162715,1.0,62.0
368,42.28261,-71.162445,2.0,57.0
369,42.28119,-71.160771,1.0,81.0
370,42.282283,-71.161407,1.0,39.0
371,42.28206,-71.163225,1.0,101.0
372,42.281806,-71.162929,5.0,366.0
373,42.280841,-71.163183,2.0,160.0
374,42.281799,-71.16575,1.0,71.0
375,42.281337,-71.165194,1.0,26.0
376,42.280884,-71.165933,1.0,35.0
377,42.281993,-71.167242,2.0,106.0
378,42.280584,-71.164259,1.0,31.0
379,42.280142,-71.163763,2.0,165.0
380,42.280921,-71.162423,1.0,183.0
381,42.279577,-71.161265,1.0,56.0
382,42.27985,-71.160697,3.0,168.89999999999998
385,42.280594,-71.160237,1.0,125.0
386,42.280506,-71.160123,1.0,35.0
387,42.279925,-71.15939,3.0,267.0
401,42.283904,-71.14896,2.0,60.0
405,42.283539,-71.150788,3.0,120.89999999999999
406,42.282564,-71.150533,4.0,106.0
407,42.281515,-71.150495,1.0,249.0
408,42.281472,-71.149546,2.0,35.0
409,42.283067,-71.152266,1.0,55.0
410,42.28482,-71.156661,1.0,85.0
411,42.284662,-71.158459,1.0,45.0
412,42.285894,-71.158806,1.0,31.0
413,42.286975,-71.159053,1.0,35.0
414,42.286709,-71.158683,1.0,32.0
415,42.28555,-71.157066,2.0,58.0
416,42.28471,-71.155708,1.0,245.0
417,42.285291,-71.155311,3.0,111.0
418,42.286277,-71.156687,2.0,103.0
419,42.287724,-71.158735,1.0,99.0
420,42.287395,-71.154921,5.0,178.0
421,42.287993,-71.154698,1.0,61.0
422,42.289489,-71.155058,1.0,141.0
423,42.289608,-71.154784,1.0,57.0
424,42.289238,-71.153426,1.0,35.0
425,42.289615,-71.155955,4.0,82.0
426,42.290013,-71.156269,1.0,60.0
427,42.290502,-71.156023,1.0,56.0
428,42.28979,-71.157866,1.0,46.0
429,42.290229,-71.15714,1.0,41.0
430,42.29204,-71.157772,1.0,37.0
431,42.292836,-71.158612,1.0,50.0
432,42.293902,-71.159769,1.0,260.0
433,42.293513,-71.160503,1.0,25.0
434,42.292676,-71.159533,1.0,31.0
435,42.292324,-71.159142,1.0,55.0
436,42.292143,-71.16006,3.0,105.89999999999999
437,42.292507,-71.161594,1.0,55.0
438,42.29429,-71.160428,2.0,76.0
439,42.291784,-71.161905,1.0,29.0
440,42.291048,-71.16026,1.0,67.0
441,42.290184,-71.16136,2.0,121.0
442,42.287774,-71.162862,1.0,25.0
443,42.288458,-71.160316,2.0,68.0
444,42.287991,-71.160351,3.0,129.0
445,42.288525,-71.158084,1.0,36.0
446,42.290107,-71.159369,1.0,35.0
447,42.288088,-71.156939,1.0,41.0
448,42.288836,-71.156452,1.0,46.0
449,42.289214,-71.11389,3.0,245.10000000000002
450,42.289648,-71.115076,1.0,77.0
451,42.288559,-71.115275,3.0,570.9000000000001
452,42.287846,-71.113974,6.0,297.0
453,42.28873,-71.114928,4.0,118.0
454,42.288579,-71.115093,1.0,40.0
455,42.287994,-71.116553,1.0,44.0
456,42.287092,-71.115816,1.0,62.0
457,42.287484,-71.115166,1.0,53.0
458,42.287331,-71.113532,1.0,60.0
459,42.288164,-71.112661,4.0,67.2
460,42.276642,-71.118983,1.0,101.0
461,42.277133,-71.118346,1.0,67.0
462,42.27712,-71.117426,1.0,73.0
463,42.276571,-71.117328,1.0,57.0
464,42.275936,-71.117381,1.0,91.0
465,42.274447,-71.118885,1.0,155.0
466,42.274758,-71.116025,2.0,138.0
467,42.272356,-71.120234,6.0,343.79999999999995
468,42.276183,-71.11973,1.0,78.0
469,42.279499,-71.120791,1.0,193.0
470,42.281487,-71.121917,1.0,65.0
471,42.28104,-71.12263,2.0,54.0
472,42.280623,-71.123334,1.0,88.0
473,42.280079,-71.122239,2.0,96.0
474,42.279417,-71.12096,2.0,59.0
475,42.278497,-71.121118,1.0,169.0
476,42.278056,-71.122417,1.0,71.0
477,42.278062,-71.123255,1.0,120.0
478,42.278672,-71.123694,1.0,42.0
486,42.278519,-71.125568,1.0,46.0
487,42.277905,-71.125091,1.0,183.0
488,42.277894,-71.124094,1.0,140.0
489,42.277304,-71.123875,1.0,96.0
494,42.276786,-71.120613,1.0,39.0
496,42.273291,-71.123982,1.0,107.0
497,42.273537,-71.125126,1.0,154.0
498,42.271981,-71.12526,3.0,147.0
502,42.271183,-71.122709,1.0,45.0
503,42.272967,-71.123365,3.0,96.0
504,42.274535,-71.124245,3.0,294.9
505,42.275688,-71.126035,1.0,120.0
506,42.274708,-71.128211,1.0,78.0
507,42.275514,-71.12791,2.0,90.0
508,42.273937,-71.127311,4.0,215.2
513,42.276386,-71.132626,2.0,65.0
514,42.276677,-71.133091,1.0,98.0
515,42.31939,-71.109721,1.0,182.0
516,42.319895,-71.110616,2.0,175.0
517,42.320499,-71.110911,2.0,97.0
518,42.321203,-71.110378,1.0,53.0
519,42.321388,-71.110239,19.0,594.7
520,42.321771,-71.109908,2.0,684.0
521,42.321819,-71.108907,3.0,843.0
522,42.320973,-71.10834,1.0,134.0
523,42.320897,-71.108413,2.0,298.0
524,42.321293,-71.109429,1.0,109.0
525,42.321307,-71.108214,3.0,252.0
526,42.320965,-71.107674,5.0,208.0
527,42.320419,-71.107879,2.0,372.0
528,42.319665,-71.102962,1.0,85.0
529,42.325187,-71.105457,2.0,443.0
530,42.324875,-71.1049,5.0,170.0
531,42.324584,-71.105763,1.0,81.0
535,42.330626,-71.111492,5.0,253.0
538,42.335287,-71.107942,5.0,340.0
539,42.335002,-71.107506,1.0,71.0
540,42.334074,-71.107355,3.0,155.10000000000002
541,42.335502,-71.106962,1.0,78.0
542,42.334671,-71.105679,4.0,146.0
543,42.385926,-71.081888,2.0,91.0
544,42.386552,-71.082052,3.0,56.099999999999994
545,42.385796,-71.080595,2.0,322.0
546,42.386006,-71.079984,2.0,112.0
547,42.384652,-71.079787,1.0,75.0
548,42.38448,-71.081368,4.0,320.0
549,42.38415,-71.080352,1.0,254.0
550,42.385225,-71.081578,3.0,81.9
551,42.38561,-71.083097,1.0,188.0
552,42.385104,-71.082872,2.0,116.0
553,42.383597,-71.082056,2.0,275.0
554,42.380689,-71.066123,4.0,241.2
555,42.381366,-71.063972,1.0,331.0
556,42.380677,-71.062732,7.0,391.3
557,42.380356,-71.064113,6.0,435.0
558,42.380807,-71.063781,2.0,53.0
559,42.380091,-71.063757,3.0,120.0
560,42.380435,-71.063502,2.0,29.0
561,42.380199,-71.063042,2.0,824.0
562,42.381081,-71.06477,1.0,76.0
563,42.377057,-71.058675,3.0,56.099999999999994
564,42.377084,-71.059489,1.0,56.0
565,42.377479,-71.060163,1.0,66.0
566,42.377784,-71.06,2.0,42.0
567,42.377985,-71.059676,1.0,220.0
568,42.377576,-71.058489,2.0,208.0
569,42.378058,-71.056886,2.0,78.0
570,42.378427,-71.056307,4.0,370.0
571,42.377948,-71.058561,1.0,104.0
572,42.378348,-71.058722,4.0,176.8
573,42.376464,-71.05981,1.0,105.0
574,42.377089,-71.059834,1.0,88.0
575,42.377394,-71.056264,1.0,55.0
577,42.261909,-71.122864,1.0,73.0
586,42.260432,-71.120063,2.0,43.0
587,42.26079,-71.120658,1.0,33.0
588,42.261794,-71.120213,1.0,139.0
589,42.262318,-71.120312,1.0,53.0
592,42.262329,-71.121768,3.0,180.0
596,42.264623,-71.118862,4.0,176.8
601,42.271368,-71.120277,1.0,49.0
602,42.26493,-71.116932,1.0,27.0
603,42.265171,-71.11584,1.0,67.0
604,42.265914,-71.116263,1.0,27.0
605,42.267632,-71.117256,1.0,35.0
606,42.270049,-71.11876,1.0,58.0
607,42.272097,-71.117782,2.0,64.0
608,42.271409,-71.117323,3.0,71.1
609,42.270114,-71.117611,3.0,171.0
610,42.269801,-71.117049,1.0,36.0
611,42.269326,-71.117136,1.0,27.0
612,42.268464,-71.116595,1.0,146.0
613,42.267694,-71.114779,2.0,41.0
614,42.270621,-71.11133,1.0,50.0
615,42.269295,-71.112719,1.0,45.0
616,42.267109,-71.113371,2.0,47.0
617,42.266787,-71.110487,1.0,60.0
618,42.267955,-71.111491,3.0,105.89999999999999
619,42.269161,-71.109829,1.0,64.0
620,42.268939,-71.109435,1.0,72.0
621,42.268466,-71.108592,1.0,207.0
622,42.267486,-71.109021,1.0,78.0
626,42.26897,-71.101619,2.0,70.0
627,42.268341,-71.100243,1.0,181.0
628,42.271017,-71.098913,1.0,46.0
629,42.270388,-71.09973,1.0,59.0
630,42.269135,-71.102603,2.0,53.0
631,42.270092,-71.102845,1.0,65.0
632,42.271052,-71.101274,1.0,29.0
633,42.271452,-71.100944,2.0,35.0
634,42.272699,-71.099705,1.0,50.0
635,42.271532,-71.101927,2.0,419.0
636,42.271102,-71.103602,1.0,40.0
637,42.272346,-71.102474,3.0,345.0
638,42.271236,-71.104187,1.0,99.0
639,42.273202,-71.100452,1.0,75.0
640,42.279675,-71.096489,1.0,93.0
641,42.294979,-71.090316,1.0,77.0
642,42.294856,-71.090061,2.0,124.0
643,42.296109,-71.090054,1.0,68.0
644,42.295867,-71.090689,1.0,79.0
645,42.291609,-71.090565,1.0,30.0
646,42.291848,-71.091408,1.0,40.0
647,42.291328,-71.091797,1.0,36.0
648,42.289893,-71.091027,1.0,26.0
649,42.280001,-71.09559,1.0,74.0
650,42.280725,-71.096313,3.0,77.1
653,42.281229,-71.094951,1.0,28.0
654,42.28279,-71.09362,2.0,199.0
657,42.283179,-71.092811,2.0,83.0
658,42.28358,-71.091926,1.0,44.0
659,42.284353,-71.093477,5.0,175.0
669,42.286862,-71.092016,1.0,40.0
674,42.286346,-71.092337,2.0,211.0
675,42.284551,-71.0891,2.0,76.0
676,42.287246,-71.08747,1.0,29.0
677,42.288062,-71.088107,1.0,53.0
678,42.287438,-71.087916,1.0,36.0
679,42.288939,-71.08896,1.0,67.0
680,42.289645,-71.088647,1.0,33.0
681,42.287075,-71.089658,1.0,78.0
682,42.289074,-71.086116,1.0,46.0
683,42.287892,-71.086906,1.0,80.0
684,42.286639,-71.088584,1.0,36.0
691,42.270725,-71.108546,1.0,66.0
692,42.27039,-71.108892,2.0,78.0
693,42.269557,-71.107545,2.0,80.0
694,42.269113,-71.107001,4.0,115.2
695,42.268776,-71.104933,2.0,38.0
696,42.270346,-71.103785,1.0,39.0
701,42.26992,-71.106083,1.0,21.0
702,42.26863,-71.105595,1.0,50.0
703,42.349023,-71.178595,2.0,104.0
704,42.348935,-71.177492,1.0,19.0
705,42.348986,-71.177201,1.0,78.0
707,42.285263,-71.031082,5.0,321.0
708,42.285936,-71.03133,1.0,234.0
709,42.28556,-71.031586,2.0,116.0
710,42.285564,-71.0324,3.0,80.1
711,42.286697,-71.031872,4.0,300.8
712,42.338549,-71.148967,3.0,213.89999999999998
713,42.338292,-71.15268,1.0,140.0
714,42.338428,-71.152069,4.0,167.2
715,42.338315,-71.150917,1.0,120.0
716,42.337802,-71.150741,4.0,130.0
717,42.338676,-71.150448,1.0,31.0
718,42.339298,-71.150062,1.0,28.0
719,42.339368,-71.151993,7.0,240.09999999999997
720,42.346515,-71.155276,1.0,176.0
721,42.347,-71.155776,1.0,100.0
722,42.347225,-71.156936,3.0,342.9
723,42.348542,-71.156558,2.0,197.0
724,42.347829,-71.156801,3.0,353.1
725,42.346396,-71.158205,1.0,59.0
726,42.345528,-71.15927,2.0,97.0
727,42.345898,-71.160159,4.0,183.2
728,42.346356,-71.160871,1.0,36.0
729,42.347122,-71.159759,1.0,48.0
730,42.34636,-71.1595,1.0,52.0
731,42.347691,-71.161232,1.0,178.0
732,42.348929,-71.160934,1.0,86.0
733,42.348156,-71.161954,4.0,192.0
734,42.348948,-71.161476,1.0,110.0
735,42.35048,-71.161178,6.0,349.79999999999995
736,42.349918,-71.161207,2.0,76.0
737,42.348906,-71.159448,1.0,234.0
738,42.349615,-71.159947,1.0,198.0
739,42.350081,-71.160366,1.0,56.0
740,42.350866,-71.160355,5.0,233.0
741,42.351298,-71.160341,1.0,186.0
743,42.352626,-71.155925,1.0,94.0
744,42.352442,-71.154877,1.0,104.0
745,42.349616,-71.157841,2.0,154.0
746,42.350854,-71.158048,1.0,123.0
747,42.351534,-71.158058,2.0,259.0
748,42.351897,-71.157272,1.0,81.0
749,42.351826,-71.156154,3.0,246.89999999999998
750,42.351049,-71.154135,3.0,453.0
751,42.351202,-71.153514,1.0,107.0
752,42.351141,-71.153298,1.0,140.0
753,42.351068,-71.153023,5.0,95.0
754,42.350157,-71.153673,1.0,67.0
755,42.350501,-71.154313,2.0,170.0
756,42.350466,-71.154753,1.0,72.0
757,42.351136,-71.15511,2.0,146.0
758,42.350777,-71.155226,2.0,171.0
759,42.349818,-71.155557,3.0,258.0
760,42.349416,-71.152066,2.0,227.0
761,42.34998,-71.152378,1.0,115.0
762,42.349561,-71.150009,1.0,95.0
763,42.348712,-71.152806,1.0,164.0
764,42.347859,-71.152068,1.0,36.0
765,42.347765,-71.1514,5.0,295.0
766,42.347056,-71.15185,4.0,586.0
767,42.346593,-71.152414,4.0,170.0
768,42.344841,-71.153206,1.0,101.0
769,42.344887,-71.152209,1.0,70.0
770,42.345561,-71.152909,8.0,420.0
771,42.345539,-71.151827,1.0,139.0
772,42.345636,-71.150411,3.0,168.89999999999998
773,42.345836,-71.150086,2.0,65.0
774,42.34687,-71.149434,1.0,34.0
775,42.350748,-71.156091,3.0,365.1
776,42.350818,-71.156532,3.0,218.10000000000002
777,42.350988,-71.157406,4.0,228.0
778,42.350028,-71.156986,1.0,71.0
779,42.349838,-71.157005,5.0,317.0
780,42.349088,-71.157445,6.0,352.79999999999995
781,42.348968,-71.15886,2.0,121.0
782,42.348947,-71.159041,1.0,170.0
783,42.350021,-71.15883,3.0,177.0
784,42.349486,-71.158737,1.0,40.0
785,42.348011,-71.157491,2.0,199.0
786,42.348535,-71.157364,2.0,185.0
787,42.349697,-71.154576,7.0,560.0
788,42.347942,-71.155091,1.0,55.0
789,42.34886,-71.154855,4.0,142.0
790,42.346429,-71.150866,5.0,336.0
791,42.346945,-71.150548,2.0,148.0
792,42.347857,-71.149966,2.0,77.0
793,42.347767,-71.149353,3.0,339.9
794,42.345698,-71.149185,3.0,159.0
795,42.345507,-71.150014,2.0,96.0
796,42.345285,-71.149112,1.0,246.0
803,42.343132,-71.1437,2.0,244.0
804,42.342952,-71.143887,1.0,125.0
805,42.342802,-71.144057,2.0,135.0
806,42.342386,-71.144679,3.0,108.89999999999999
807,42.342041,-71.145491,2.0,174.0
808,42.341849,-71.146377,2.0,47.0
809,42.341826,-71.146526,4.0,168.0
810,42.342301,-71.147166,2.0,394.0
811,42.342895,-71.147088,2.0,64.0
813,42.34182,-71.147605,3.0,170.10000000000002
814,42.254284,-71.125647,1.0,96.0
815,42.254366,-71.125228,3.0,96.0
816,42.254055,-71.124573,3.0,75.0
817,42.252738,-71.123515,1.0,41.0
818,42.252101,-71.123087,1.0,56.0
819,42.253507,-71.120469,1.0,35.0
820,42.254006,-71.120801,1.0,45.0
821,42.254509,-71.121157,1.0,20.0
824,42.253951,-71.123438,2.0,36.0
825,42.254179,-71.122463,1.0,35.0
826,42.255587,-71.120924,1.0,65.0
827,42.256249,-71.120633,1.0,117.0
828,42.256998,-71.121106,1.0,167.0
829,42.257707,-71.120021,2.0,150.0
836,42.261841,-71.12271,1.0,131.0
837,42.261301,-71.121569,1.0,40.0
838,42.260947,-71.120917,1.0,75.0
839,42.26161,-71.120329,3.0,66.0
842,42.264846,-71.119205,1.0,35.0
843,42.264506,-71.118682,2.0,60.0
847,42.264211,-71.117906,2.0,55.0
848,42.265007,-71.116511,2.0,55.0
849,42.265487,-71.11602,1.0,140.0
850,42.266278,-71.116474,1.0,21.0
851,42.267667,-71.117248,2.0,40.0
852,42.268401,-71.117718,1.0,35.0
853,42.268691,-71.117895,1.0,15.0
854,42.269235,-71.11824,1.0,125.0
855,42.271611,-71.11808,1.0,50.0
856,42.270113,-71.117615,4.0,228.0
857,42.268603,-71.114614,2.0,101.0
858,42.268915,-71.11376,1.0,25.0
859,42.270591,-71.111504,1.0,46.0
860,42.271307,-71.11298,2.0,51.0
861,42.270469,-71.113516,1.0,46.0
862,42.267957,-71.112665,1.0,45.0
863,42.266664,-71.111205,1.0,130.0
864,42.268238,-71.110587,1.0,35.0
865,42.267898,-71.108521,1.0,36.0
866,42.268178,-71.108099,1.0,45.0
881,42.270689,-71.10757,1.0,26.0
882,42.270775,-71.10852,1.0,25.0
885,42.269934,-71.106088,1.0,45.0
886,42.270347,-71.10375,1.0,56.0
887,42.26894,-71.104771,1.0,46.0
893,42.269188,-71.101388,1.0,31.0
894,42.268698,-71.099858,3.0,300.0
895,42.269613,-71.099741,1.0,86.0
896,42.270393,-71.099741,2.0,104.0
